id,image_id,category_id,bbox,segmentation,area,file_name,width,height,attributes
6406,256,65,"[37.39681625366211, 31.06389808654785, 94.86318969726562, 70.81114959716797]",[],6717.371516917599,1634023199359_Teak Stripe Pillows sofa  Stool TSP1910 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6407,256,47,"[50.85268783569336, 19.098270416259766, 8.516788482666016, 7.298681259155273]",[],62.161324486623926,1634023199359_Teak Stripe Pillows sofa  Stool TSP1910 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6408,256,62,"[21.302350997924805, 18.114030838012695, 34.72809600830078, 44.40550231933594]",[],1542.1185478427215,1634023199359_Teak Stripe Pillows sofa  Stool TSP1910 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6409,256,90,"[55.77684020996094, 23.095094680786133, 33.27393341064453, 82.51998901367188]",[],2745.7646194880363,1634023199359_Teak Stripe Pillows sofa  Stool TSP1910 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6410,256,48,"[54.90422821044922, 24.58073616027832, 34.43726348876953, 78.68302917480469]",[],2709.6282077872893,1634023199359_Teak Stripe Pillows sofa  Stool TSP1910 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6411,256,67,"[75.81196594238281, 20.472593307495117, 48.697242736816406, 6.935680389404297]",[],337.7485114677984,1634023199359_Teak Stripe Pillows sofa  Stool TSP1910 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6412,256,67,"[21.671894073486328, 8.971196174621582, 41.31524658203125, 10.411494255065918]",[],430.15345243545016,1634023199359_Teak Stripe Pillows sofa  Stool TSP1910 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6413,256,77,"[54.635555267333984, 71.50604248046875, 14.381694793701172, 7.922248840332031]",[],113.93536490140832,1634023199359_Teak Stripe Pillows sofa  Stool TSP1910 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6414,256,84,"[52.926658630371094, 10.432026863098145, 22.53643035888672, 16.69159698486328]",[],376.16901302797487,1634023199359_Teak Stripe Pillows sofa  Stool TSP1910 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6415,256,62,"[36.366050720214844, 35.42559814453125, 15.612754821777344, 20.30347442626953]",[],316.9931682475726,1634023199359_Teak Stripe Pillows sofa  Stool TSP1910 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6416,256,84,"[21.32984733581543, 22.515335083007812, 7.791927337646484, 16.35567855834961]",[],127.44225888456276,1634023199359_Teak Stripe Pillows sofa  Stool TSP1910 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6417,256,62,"[77.60245513916016, 20.35826301574707, 45.952003479003906, 7.466985702514648]",[],343.12295297962555,1634023199359_Teak Stripe Pillows sofa  Stool TSP1910 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6418,256,62,"[117.31100463867188, 43.48762130737305, 13.135482788085938, 63.00790023803711]",[],827.6391890901723,1634023199359_Teak Stripe Pillows sofa  Stool TSP1910 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6419,256,62,"[0.15530845522880554, 71.6113510131836, 22.539480209350586, 34.94310760498047]",[],787.5994823156652,1634023199359_Teak Stripe Pillows sofa  Stool TSP1910 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6420,256,90,"[67.16485595703125, 40.87501907348633, 17.41539764404297, 59.56058883666992]",[],1037.2713385039533,1634023199359_Teak Stripe Pillows sofa  Stool TSP1910 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6421,256,62,"[114.70894622802734, 21.071922302246094, 11.857521057128906, 21.376853942871094]",[],253.47649576276308,1634023199359_Teak Stripe Pillows sofa  Stool TSP1910 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6422,257,84,"[44.16105270385742, 7.759030818939209, 49.660945892333984, 88.63516998291016]",[],4401.706380679127,1634023500844_New Damro Spring Mattress 8 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6423,257,77,"[43.42375946044922, 5.896791458129883, 52.797019958496094, 98.39468383789062]",[],5194.946086399024,1634023500844_New Damro Spring Mattress 8 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6424,257,73,"[32.89177322387695, 7.785023212432861, 65.52090454101562, 91.12641906738281]",[],5970.685404878575,1634023500844_New Damro Spring Mattress 8 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6425,257,72,"[42.76164627075195, 6.562990188598633, 52.55379867553711, 98.23285675048828]",[],5162.509776988038,1634023500844_New Damro Spring Mattress 8 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6426,257,33,"[43.46711349487305, 3.8325884342193604, 50.9052848815918, 93.88339233398438]",[],4779.160832411726,1634023500844_New Damro Spring Mattress 8 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6427,259,76,"[2.4518847465515137, 25.87275505065918, 138.18736267089844, 71.1614761352539]",[],9833.616710898816,1634013428248_Table for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6428,259,15,"[115.92151641845703, 0.0, 25.63903045654297, 57.9755859375]",[],1486.4378135874867,1634013428248_Table for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6429,259,73,"[3.668416738510132, 3.6667609214782715, 138.3315887451172, 99.30390930175781]",[],13736.867542313179,1634013428248_Table for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6430,259,64,"[107.77362823486328, 1.8221590518951416, 16.271774291992188, 12.893242835998535]",[],209.7959373192134,1634013428248_Table for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6431,259,62,"[116.61406707763672, 0.7741343379020691, 24.65918731689453, 54.93083190917969]",[],1354.5496735213092,1634013428248_Table for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6432,259,67,"[0.0, 2.81374454498291, 142.0, 101.7818374633789]",[],14453.020919799805,1634013428248_Table for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6433,259,76,"[5.0327653884887695, 54.59188461303711, 87.55839538574219, 36.94467544555664]",[],3234.8165000599693,1634013428248_Table for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6434,259,65,"[0.0, 2.0105018615722656, 142.0, 99.71125793457031]",[],14158.998626708984,1634013428248_Table for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6435,259,17,"[5.447151184082031, 2.6963748931884766, 127.0162124633789, 89.22138977050781]",[],11332.562999368762,1634013428248_Table for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6436,259,3,"[115.32461547851562, 0.0, 26.52056884765625, 56.552223205566406]",[],1499.7971290112473,1634013428248_Table for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6437,260,67,"[7.743030071258545, 25.510053634643555, 134.25697326660156, 79.79631042480469]",[],10713.211115476443,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6438,260,61,"[67.9469985961914, 43.71171188354492, 64.3964614868164, 51.5505256652832]",[],3319.6714406295505,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6439,260,54,"[59.47222900390625, 40.50510025024414, 80.36677551269531, 56.6113166809082]",[],4549.668979172653,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6440,260,54,"[51.41313552856445, 39.22412109375, 45.25020980834961, 32.032958984375]",[],1449.4981148252264,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6441,260,58,"[48.124969482421875, 40.35182189941406, 53.271385192871094, 33.234825134277344]",[],1770.4651715458021,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6442,260,51,"[7.653543949127197, 59.36492919921875, 62.952449798583984, 45.76055145263672]",[],2880.7388180776325,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6443,260,55,"[12.474115371704102, 65.19512939453125, 49.66142272949219, 38.23268127441406]",[],1898.6893468506169,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6444,260,67,"[57.35317611694336, 51.19659423828125, 84.64682006835938, 52.70011901855469]",[],4460.8974921447225,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6445,260,54,"[12.53969955444336, 37.51008605957031, 85.41798400878906, 49.26850891113281]",[],4208.416706308024,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6446,260,51,"[6.345884323120117, 28.833961486816406, 88.51830291748047, 73.69561004638672]",[],6523.410333774576,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6447,260,62,"[29.31107521057129, 18.658802032470703, 57.46357727050781, 31.459625244140625]",[],1807.782606117893,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6448,260,62,"[55.470970153808594, 18.25501251220703, 33.26210021972656, 21.959087371826172]",[],730.4053648954141,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6449,260,62,"[10.287580490112305, 20.51693344116211, 78.51765441894531, 47.13315963745117]",[],3700.785140086373,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6450,260,15,"[77.17567443847656, 14.478638648986816, 42.383094787597656, 27.971466064453125]",[],1185.517297557788,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6451,260,54,"[40.979530334472656, 39.84986877441406, 74.98670196533203, 40.48027801513672]",[],3035.4825429948396,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6452,260,51,"[67.14842987060547, 40.181884765625, 71.39464569091797, 58.087425231933594]",[],4147.131143531587,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6453,260,60,"[11.439102172851562, 64.85761260986328, 55.37530517578125, 38.64917755126953]",[],2140.210001694504,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6454,260,47,"[7.913854122161865, 61.8868293762207, 62.55763626098633, 43.253238677978516]",[],2705.820372326605,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6455,260,58,"[12.231278419494629, 37.975223541259766, 85.66361236572266, 47.65559768676758]",[],4082.350647296087,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6456,260,57,"[58.44975662231445, 68.40430450439453, 11.060054779052734, 30.314064025878906]",[],335.27520870193257,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6457,260,62,"[5.922087669372559, 0.0, 69.6442642211914, 34.76930618286133]",[],2421.4827465866983,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6458,260,52,"[6.005224704742432, 24.18950653076172, 84.89849853515625, 54.149696350097656]",[],4597.227916257922,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6459,260,55,"[0.0, 53.319549560546875, 14.700940132141113, 39.65473175048828]",[],582.9618374200436,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6460,260,52,"[69.79365539550781, 45.72224044799805, 58.91349792480469, 43.910160064697266]",[],2586.901123849384,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6461,260,52,"[12.31285285949707, 64.94092559814453, 50.3876953125, 36.69395446777344]",[],1848.923797532916,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6462,260,55,"[12.301036834716797, 67.10726928710938, 25.991336822509766, 32.839805603027344]",[],853.5504486140271,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6463,260,57,"[0.052372097969055176, 52.48519515991211, 13.149697303771973, 36.219295501708984]",[],476.27277240334297,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6464,260,62,"[78.97364807128906, 14.140527725219727, 39.91570281982422, 29.331796646118164]",[],1170.7992780979694,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6465,260,84,"[7.720615386962891, 0.9673343300819397, 15.188383102416992, 31.563091278076172]",[],479.3923222279773,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6466,260,54,"[8.353550910949707, 22.763078689575195, 80.35816955566406, 49.851524353027344]",[],4005.9772465688875,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6467,260,75,"[52.150753021240234, 41.74154281616211, 47.84751510620117, 30.30411148071289]",[],1449.9764318534144,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6468,260,61,"[52.91667556762695, 41.519859313964844, 49.1517448425293, 32.46924591064453]",[],1595.9200902293378,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6469,260,47,"[66.24960327148438, 40.35580062866211, 72.38734436035156, 58.14017868041992]",[],4208.613135311927,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6470,260,52,"[50.96837615966797, 41.37702941894531, 52.33490753173828, 31.918983459472656]",[],1670.4770478585851,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6471,260,49,"[53.242401123046875, 43.03057098388672, 49.586761474609375, 30.99597930908203]",[],1536.9902326713782,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6472,260,62,"[43.8474235534668, 26.057729721069336, 45.079532623291016, 38.1748046875]",[],1720.902353297919,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6473,260,54,"[11.095610618591309, 51.868778228759766, 63.773338317871094, 52.4240837097168]",[],3343.258826424164,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6474,260,50,"[64.9708480834961, 38.235008239746094, 76.97875213623047, 54.49620056152344]",[],4195.049515391816,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6475,260,61,"[11.425407409667969, 36.92414855957031, 86.98763275146484, 50.45482635498047]",[],4388.945905505971,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6476,260,67,"[8.389101028442383, 22.090089797973633, 106.59999084472656, 46.891204833984375]",[],4998.602006000932,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6477,260,57,"[51.6557731628418, 40.89236831665039, 42.86750411987305, 31.94485092163086]",[],1369.3960284917412,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6478,260,52,"[15.436439514160156, 38.41143035888672, 104.3510971069336, 59.47344207763672]",[],6206.11892952706,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6479,260,53,"[16.27464485168457, 66.64764404296875, 48.94300842285156, 33.294639587402344]",[],1629.53982576204,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6480,260,60,"[51.401790618896484, 40.97585678100586, 52.51515579223633, 32.212223052978516]",[],1691.6299120414333,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6481,260,59,"[69.4060287475586, 44.749881744384766, 68.78153228759766, 48.6279182434082]",[],3344.7027287376404,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6482,260,34,"[69.23359680175781, 44.74042892456055, 61.87385559082031, 44.45059585571289]",[],2750.3297489022953,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6483,260,63,"[76.56006622314453, 5.502732753753662, 52.214088439941406, 35.96923065185547]",[],1878.1005903726327,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6484,260,57,"[9.057270050048828, 57.06352996826172, 60.48801803588867, 41.42962646484375]",[],2505.9959928255994,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6485,260,50,"[9.64509391784668, 56.608306884765625, 52.66059875488281, 42.4940185546875]",[],2237.7604605909437,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6486,260,60,"[59.32756042480469, 40.67483139038086, 81.45462036132812, 54.37661361694336]",[],4429.226418702747,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6487,260,67,"[73.53768920898438, 15.388627052307129, 47.541954040527344, 29.469135284423828]",[],1401.0202753061603,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6488,260,84,"[16.109790802001953, 0.5034867525100708, 12.002307891845703, 30.2567138671875]",[],363.15039562946185,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6489,260,58,"[7.529430866241455, 22.691425323486328, 79.97052764892578, 48.8577995300293]",[],3907.184008181881,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6490,260,59,"[53.14106369018555, 41.64341735839844, 48.17264175415039, 31.150558471679688]",[],1500.60469369794,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6491,260,63,"[17.536832809448242, 19.960952758789062, 71.43899536132812, 37.91901779174805]",[],2708.8965361308074,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6492,260,58,"[58.53862380981445, 41.758235931396484, 78.48127746582031, 51.65993118286133]",[],4054.337393027323,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6493,260,51,"[0.24533571302890778, 45.38712692260742, 14.917322158813477, 45.50075149536133]",[],678.749368524419,1634017743706_Teak Sofa Set 321 with StoolTSW1215 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6494,261,3,"[95.3827896118164, 12.812088966369629, 16.751731872558594, 28.25048828125]",[],473.24460495635867,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6495,261,7,"[40.662757873535156, 5.902185916900635, 71.90889739990234, 63.2756462097168]",[],4550.081951207045,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6496,261,62,"[107.88191986083984, 45.87664794921875, 22.049156188964844, 29.516319274902344]",[],650.8099338156753,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6497,261,62,"[108.89775848388672, 23.84215545654297, 33.10224151611328, 79.69104766845703]",[],2637.952306593361,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6498,261,3,"[71.97319793701172, 9.165509223937988, 38.715675354003906, 42.859764099121094]",[],1659.344712610764,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6499,261,62,"[107.63221740722656, 33.43777084350586, 29.320098876953125, 27.708175659179688]",[],812.4064500271343,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6500,261,67,"[53.32792663574219, 68.24940490722656, 57.73523712158203, 36.64009094238281]",[],2115.4243387148017,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6501,261,62,"[94.36646270751953, 29.48493766784668, 14.621940612792969, 26.88492774963379]",[],393.109816934375,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6502,261,62,"[86.8586654663086, 23.882617950439453, 25.617584228515625, 46.059261322021484]",[],1179.9270064200973,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6503,261,86,"[112.67796325683594, 30.26030158996582, 19.129562377929688, 28.227949142456055]",[],539.9883139216399,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6504,261,81,"[62.32038497924805, 71.78949737548828, 35.67562484741211, 11.053924560546875]",[],394.3556657136651,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6505,261,84,"[61.258766174316406, 36.449649810791016, 2.756561279296875, 15.14263916015625]",[],41.74161277525127,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6506,261,8,"[61.614837646484375, 10.092300415039062, 51.13072967529297, 34.991817474365234]",[],1789.1571601289616,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6507,261,62,"[99.91990661621094, 29.624719619750977, 11.064666748046875, 24.045732498168945]",[],266.05801680492004,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6508,261,3,"[60.98017883300781, 10.8733549118042, 23.70836639404297, 19.99974822998047]",[],474.1613588249893,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6509,261,62,"[93.74002838134766, 30.237627029418945, 8.932357788085938, 21.534177780151367]",[],192.3509806045622,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6510,261,7,"[0.0, 1.0056065320968628, 127.66342163085938, 84.04094696044922]",[],10728.954846068518,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6511,261,6,"[60.86812973022461, 10.89355182647705, 22.451595306396484, 21.16840362548828]",[],475.264431481919,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6512,261,62,"[112.16851806640625, 59.31481170654297, 29.83148193359375, 46.73602294921875]",[],1394.204824257642,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6513,261,8,"[60.82317352294922, 10.676471710205078, 23.70844268798828, 20.51375389099121]",[],486.34915844006173,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6514,261,7,"[57.06033706665039, 10.49826431274414, 27.179691314697266, 22.275409698486328]",[],605.4387595132721,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6515,261,86,"[109.05661010742188, 29.180957794189453, 32.943389892578125, 74.20286560058594]",[],2444.493932626676,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6516,261,3,"[93.34607696533203, 7.030454635620117, 19.64837646484375, 48.70355987548828]",[],956.9458796116523,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6517,261,62,"[76.24492645263672, 6.941120624542236, 34.556640625, 63.669986724853516]",[],2200.2208498492837,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6518,261,47,"[112.930908203125, 30.25868034362793, 18.681045532226562, 27.232149124145508]",[],508.72501772854594,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6519,261,7,"[41.54936599731445, 8.267624855041504, 43.551937103271484, 49.713783264160156]",[],2165.1315618863737,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
6520,261,7,"[58.49721145629883, 10.386015892028809, 39.70383071899414, 48.58882141113281]",[],1929.1623401430552,1634017346206_Teak Dressing table  Tdt1106 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
